Date,CO2(ppm),C6H6(ppm),Alcohol(ppm),NH3(ppm),Temperature(C),Relative_Humidity(%),AQI_NH3
03-07-2023,33.64995301,7.739448391,16.44233724,48.43237709,30.55934589,81.3921098,12.81
04-07-2023,24.39210634,9.189170003,10.53541777,26.11578548,28.03067779,79.98275968,6.55
05-07-2023,23.42361734,8.328376365,16.56095557,40.86542702,27.36380245,95.53007712,10.55
06-07-2023,27.94782161,11.05175153,16.71444031,27.66168468,31.21133376,74.05795426,6.26
07-07-2023,26.07323217,9.556106652,18.7466046,31.46318527,32.14737859,94.67293986,7.87
08-07-2023,43.20139432,10.99079229,17.91221398,48.81074991,26.49868599,86.00977563,12.77
09-07-2023,33.33268654,5.697030305,20.44932587,32.64396557,29.2574578,91.07060686,8.14
10-07-2023,29.80313825,10.10585551,21.43248298,29.31861879,26.95427839,86.71055117,7.29
11-07-2023,32.04819103,10.17729742,17.59080271,32.38601167,35.06549134,82.04198014,8.24
12-07-2023,37.07559611,9.797385867,19.76682501,22.5797057,22.07918358,91.55897007,5.28
13-07-2023,34.1019432,12.60318413,18.35759667,47.96109363,28.96057133,69.53715281,11.62
14-07-2023,30.98262184,8.825267573,14.80263663,39.81095043,27.96196008,93.34347493,9.81
15-07-2023,33.68862833,8.465695511,16.24621912,22.98947819,28.95857909,78.49665177,5.65
16-07-2023,24.8339521,8.833574112,17.5792896,31.64395081,27.88830131,93.02941532,7.43
17-07-2023,21.4992896,7.613729412,16.25501186,35.73572875,26.42290647,94.1694735,8.66
18-07-2023,39.71304819,9.905600471,21.6950842,35.78820713,32.12143328,85.89042513,8.18
19-07-2023,33.95006119,9.84773334,15.72904115,30.69580542,26.67237368,83.79668596,7.86
20-07-2023,17.74296804,10.77434088,23.27449526,39.8013416,28.69404483,96.81714958,9.06
21-07-2023,38.30637706,8.425245815,17.4769593,28.58062948,30.59381388,73.37399545,7.92
22-07-2023,30.63716155,6.665397855,22.49214574,36.62844225,31.58827325,82.83163386,9.91
23-07-2023,33.19161238,9.195816377,18.59983867,24.78724536,32.40806053,94.96734194,6.78
24-07-2023,32.09712151,11.67784922,18.42086129,27.73898033,30.16004745,85.61084065,6.62
25-07-2023,37.67700238,8.995013239,20.30023692,29.92237292,32.53164034,74.33538892,7.17
26-07-2023,34.23842945,10.80511278,18.76230173,31.38575515,27.29429965,82.73308971,7.2
27-07-2023,36.03340181,10.62865858,20.82972255,40.09110943,24.67454311,91.47187628,10.11
28-07-2023,31.53389605,10.53066449,18.89532626,29.12478114,28.49156277,71.80231658,7.33
29-07-2023,33.71015409,13.57270342,16.20034339,40.28435836,24.97757804,71.14218001,10.25
30-07-2023,33.88044531,11.23330035,13.63392601,44.96031526,28.29269814,81.99896225,11.62
31-07-2023,36.74934457,9.268789692,22.13484883,27.63122739,32.06329489,85.85053143,6.32
01-08-2023,22.67823761,8.201634233,20.12768424,34.77984252,27.22954245,93.90542906,8.79
02-08-2023,30.52943019,9.318641479,16.53096741,30.31017362,29.38611741,83.99499252,7.7
03-08-2023,36.02074174,10.74338956,13.67244893,31.78773142,28.31954157,76.50633725,7.07
04-08-2023,29.22258953,13.10478089,23.20126439,41.22185994,26.46263083,88.74675218,10.82
05-08-2023,31.73286347,11.85545089,23.22748182,33.02723709,36.5726764,69.47585387,8.17
06-08-2023,39.75976913,7.183498046,22.63736127,36.93719184,24.38502345,90.20131969,9.9
07-08-2023,32.81658059,9.493047608,18.91510627,20.96779581,29.62951282,80.24301502,5.3
08-08-2023,36.41348713,8.343160614,15.15232879,33.22903511,23.3569645,83.02741162,8.89
09-08-2023,32.99762667,8.588109189,16.06312725,16.95058314,30.6979829,88.21477924,4.11
10-08-2023,28.96469569,11.19037768,18.50557451,34.98943954,26.66083824,85.7373776,8.25
11-08-2023,27.59222423,9.854346944,20.43029536,27.18173447,25.77914096,85.00479696,6.04
12-08-2023,34.58958643,9.231407397,19.91158853,32.56703049,33.27621966,74.31140551,8.85
13-08-2023,30.03064223,8.879876658,18.74401484,27.96612749,27.47081096,87.47815669,6.71
14-08-2023,32.95000961,10.62600092,16.21865329,20.97613234,28.17923257,83.33296373,5.98
15-08-2023,33.51646531,10.32114886,17.45955839,26.32485363,31.88211179,92.69656621,6.08
16-08-2023,29.41551297,9.014928655,21.46139248,29.4058453,26.61886704,90.19692791,7.1
17-08-2023,29.46002383,9.219738108,22.69874183,30.64400345,26.76463722,82.86848183,7.03
18-08-2023,37.61319207,12.51035245,18.03208826,31.24985139,29.38180866,97.83489934,7.74
19-08-2023,31.96862369,9.885999654,17.7500341,32.67849201,29.28981317,84.18927575,8.39
20-08-2023,41.64987068,13.62579422,21.44465853,46.32417614,28.22678421,95.07749458,11.35
21-08-2023,25.38209022,8.897301236,17.08493954,29.41329408,33.54459202,93.89746493,7.76
22-08-2023,37.36751443,10.0691227,20.48098833,34.43749198,30.17763205,91.93573211,8.44
23-08-2023,33.83114424,8.977919573,20.10634324,27.9111878,29.45303413,90.93404149,6.02
24-08-2023,13.84646283,9.503768719,7.346761592,27.85759061,28.81193314,100,6.35
25-08-2023,38.66586807,7.890863878,18.56899347,50.40559002,25.09804798,70.24576718,12.71
26-08-2023,35.68345327,8.764722864,21.1330302,35.70359887,25.03419031,76.30192188,8.46
27-08-2023,26.88109702,11.61915258,18.0284424,27.91390788,26.07943011,84.69293344,6.28
28-08-2023,40.15013365,8.1984947,19.25333819,39.95806813,28.29068856,79.23501705,9.8
29-08-2023,32.99886261,9.890159258,15.5985433,34.84714416,30.38489427,93.4722965,8.11
30-08-2023,24.95902123,8.636095027,19.02318424,29.0050523,28.10858174,100,7.55
31-08-2023,29.32328695,11.85850425,18.40639323,29.98087504,26.15567109,91.29089032,7.54
01-09-2023,27.94106927,7.077447758,23.7652373,24.90810972,28.64637951,96.97429936,6.51
02-09-2023,35.7193441,10.38887549,21.02397345,40.09219672,27.03136817,82.84424302,10.82
03-09-2023,33.37427776,9.141677387,13.13344031,36.25679566,30.77771528,74.59371965,9.38
04-09-2023,37.75185205,12.4354954,15.00049465,29.8684382,32.79857081,92.06825648,7.91
05-09-2023,35.81422849,8.923197266,22.86808169,30.5428673,28.76755847,100,7.91
06-09-2023,31.03939222,11.75860697,18.41474617,35.92282371,30.83593734,100,8.2
07-09-2023,25.99788013,10.55956538,17.88775638,28.95429197,30.23342334,81.11757027,7.37
08-09-2023,27.76654106,10.13488106,18.348822,38.52912885,29.30268293,81.38479219,9.89
09-09-2023,30.59989577,7.799577706,21.82618154,29.99338408,29.24452488,100,7.58
10-09-2023,25.70112009,8.522224327,16.82549185,46.07816739,25.8367067,96.20506339,11.94
11-09-2023,30.33176565,6.539829475,18.75697908,35.08000507,25.8396504,95.4965572,8.66
12-09-2023,30.9326874,11.72199508,18.5826117,30.34691929,28.87846501,97.9971412,7.69
13-09-2023,32.96481246,14.22703436,20.32242585,28.54804733,28.80866752,84.89948777,7.98
14-09-2023,34.01958445,8.987146838,17.52777195,29.59397624,27.90503943,92.72301877,7.74
15-09-2023,31.65652648,9.546442938,16.91908801,38.60968954,25.26350284,95.58268906,9.18
16-09-2023,30.0055993,11.04996733,16.77087977,43.15200725,28.48521962,89.65089387,10.79
17-09-2023,21.59526656,12.45855007,16.8703838,23.46617918,25.18276955,89.99656418,5.66
18-09-2023,24.26289853,10.83776942,15.26201582,37.65341696,31.79074813,92.34855301,9.54
19-09-2023,29.84544601,11.20022252,18.64102309,46.40924025,25.31864725,100,11.24
20-09-2023,27.40485023,8.082345533,24.5171771,33.30547528,32.33060215,57.17539834,8.33
21-09-2023,26.16248759,9.794254404,18.61917723,41.36749289,25.61304208,78.55571147,10.73
22-09-2023,27.02591507,8.496638911,21.07207263,38.79482296,31.45565186,91.53221268,9.66
23-09-2023,27.45017514,7.135218835,14.11475661,37.17257968,31.58094098,96.78857628,9.99
24-09-2023,37.83471968,7.906389752,13.71762033,23.27105183,27.40052481,87.71530681,5.03
25-09-2023,36.9194926,8.067263059,20.8440062,35.00267869,23.84840461,100,8.57
26-09-2023,38.54348185,10.44978481,19.27502171,36.71644043,31.82608256,89.40296259,9.9
27-09-2023,30.48818938,11.64064433,21.34906387,24.80967313,26.78143127,97.28543704,6.41
28-09-2023,30.2544773,10.4252814,16.7050714,39.96185222,25.96008638,100,9.05
29-09-2023,26.10786321,9.346219831,19.92708902,36.70942813,33.89570426,63.16757024,9.07
30-09-2023,37.34759229,12.07851643,19.2271939,35.78427158,28.25535503,91.90809379,8.84
01-10-2023,27.30965572,5.690494165,19.07796524,33.01561289,26.43685721,77.92669754,8.36
02-10-2023,45.29014229,9.660276517,23.46013401,38.93733327,30.91581965,81.45331909,9.05
03-10-2023,25.63220388,11.46851491,14.17347093,35.50473946,27.52971317,84.36559152,8.7
04-10-2023,22.79831325,12.96009697,14.24414129,19.6970087,33.71089756,75.0987837,4.45
05-10-2023,31.59681002,6.985395827,23.12067564,27.55579514,23.57584075,86.24462424,6.12
06-10-2023,34.82182155,10.48758246,18.23196114,37.02561747,24.34450095,89.41273042,9.83
07-10-2023,36.25210872,10.79998102,15.75925603,32.55889297,32.35835157,94.75702887,8.36
08-10-2023,29.53254399,7.31049886,18.43397565,29.42927381,31.38930106,79.53879665,7.38
09-10-2023,30.1104466,8.001842053,18.89927481,43.36223829,28.18721532,79.2896623,10.05
10-10-2023,28.6008818,7.467548708,18.45802365,44.15826253,31.35086984,99.99877498,11.32
11-10-2023,26.45756677,10.02044912,14.90931105,31.8210752,28.57683008,96.02654501,7.34
12-10-2023,28.04833629,6.797567627,19.0946467,42.07493493,25.38985414,100,10.18
13-10-2023,25.32077468,9.361147463,16.90310214,40.13634384,26.7413378,86.74817355,10.89
14-10-2023,25.44178143,8.4326146,23.63111537,40.11471975,34.44449619,77.45662977,10.04
15-10-2023,32.09402438,10.33999643,20.26724882,30.97429991,23.79501518,75.71697006,7.91
16-10-2023,22.16562227,5.179343453,21.87956344,27.04619075,27.66121505,87.62680051,6.14
17-10-2023,38.55410647,6.795058053,19.35445304,39.79269477,27.87900791,67.75444075,9.17
18-10-2023,35.31721444,9.556402216,16.02054782,31.37391604,25.93579141,79.10505437,7.36
19-10-2023,28.68420386,10.30705041,18.19710074,38.96403052,28.39806034,90.03403319,9.11
20-10-2023,30.80298059,8.094806524,21.58155716,25.49977252,28.98176227,99.219251,6.32
21-10-2023,32.41665569,10.5818805,17.96600962,39.90569074,29.6005444,82.62962132,9.41
22-10-2023,28.87251677,5.411437098,22.39763003,44.89648929,28.14969816,90.68505824,11.47
23-10-2023,24.77743514,9.746897456,17.53239777,27.4304633,28.01744624,80.85906543,6.79
24-10-2023,28.3020667,10.71376269,19.66803612,39.55981951,25.89500783,100,9.69
25-10-2023,23.75717848,9.329383081,15.04306344,37.84630449,28.54278187,90.27266177,9.1
26-10-2023,40.99594764,11.02000985,14.7425137,27.13604838,29.98195769,86.63167526,6.49
27-10-2023,27.54716644,11.46302484,20.10524303,33.29556338,28.74294329,93.33055527,8.57
28-10-2023,38.37151328,8.558581127,13.82740677,28.4406577,23.90986346,76.02407161,7.74
29-10-2023,27.11304461,9.841306024,13.76450319,36.14177145,30.88656599,98.35473197,9.91
30-10-2023,25.81280767,10.74348505,18.03736862,41.28793287,30.94843152,97.33958336,10.17
31-10-2023,22.45609692,8.856299523,15.21268182,37.43160489,28.03942643,90.69305189,9.05
01-11-2023,35.84865336,9.228670824,15.33097652,33.80915522,32.721448,97.14421182,8.48
02-11-2023,35.40995179,10.66163892,18.25665047,44.45771616,28.6364523,84.59454917,11.1
03-11-2023,41.257793,10.27142575,14.64937481,37.08670434,28.24274011,91.99073972,9.24
04-11-2023,29.17102275,8.616846454,14.29006342,26.87271054,26.29358341,83.90272509,6.86
05-11-2023,28.70845036,9.262065563,14.82513382,34.88139127,33.25048692,82.24527194,8.59
06-11-2023,28.00700996,6.196217864,17.70043967,32.82793012,27.27729163,100,8.28
07-11-2023,35.93538141,6.152236159,18.90121188,33.56609335,28.98182878,84.72043958,8.39
08-11-2023,33.29838752,8.000447264,20.18365547,30.12367297,32.92198536,85.22986243,7.57
09-11-2023,26.65230266,8.986721556,21.98550033,31.48172426,28.62657244,69.82082589,7.13
10-11-2023,21.45058494,8.799760586,16.83464527,38.01838018,25.14630946,73.55230039,9.45
11-11-2023,32.25972036,9.059711711,20.92945432,28.27473079,26.55021097,77.87929543,7.76
12-11-2023,43.6179511,9.687636893,19.8829829,36.82599297,28.98574091,94.16615612,9.13
13-11-2023,36.39162593,9.99968707,20.26291694,31.28013284,24.40852177,100,7.37
14-11-2023,28.26934046,12.35055864,17.47125953,32.09531553,30.94433427,77.33961115,8.56
15-11-2023,30.05098098,9.082946767,19.29084204,34.38688965,28.49226075,85.89985839,8.99
16-11-2023,40.94755607,10.75926773,18.10449821,37.71508846,32.97051007,90.25414957,9.42
17-11-2023,37.93837982,10.12816667,21.33420598,32.13631726,27.88568314,80.56567959,8.13
18-11-2023,29.27926015,7.774597663,20.92784034,34.98565498,29.31469696,76.02432022,8.7
19-11-2023,28.85313131,12.05779816,21.20635412,20.78176917,32.2602992,92.69778991,5.38
20-11-2023,27.22703149,9.145134483,17.80839403,35.45146749,24.91915747,100,8.15
21-11-2023,27.62465397,6.255398406,22.85781201,44.781395,28.12768494,80.83422833,11.34
22-11-2023,32.74103942,11.3210156,17.757407,35.41104475,33.65139831,75.90653664,8.61
23-11-2023,27.69265916,8.893325497,13.78108918,30.36210773,31.64446586,91.97395342,7.96
24-11-2023,32.04563473,5.137102038,17.76798328,36.11218754,29.41571608,85.89960563,9.6
25-11-2023,38.90038916,7.381350027,21.23286563,34.60354275,33.39896443,88.39181906,8.21
26-11-2023,29.94301615,8.382502007,15.28059613,28.23911068,28.75780967,100,7.22
27-11-2023,33.79867115,9.735779412,19.49111274,49.00432754,28.90071134,98.3638063,12.03
28-11-2023,29.33181333,8.092563824,17.75795254,29.18411591,34.15962229,88.05570825,7.33
29-11-2023,27.86757815,15.51023015,18.46898399,37.44006064,32.71972078,77.26193049,9.35
30-11-2023,34.49247435,6.68239444,19.94830456,22.07880356,26.77310756,94.18375226,5.4
01-12-2023,29.80067299,7.654718408,18.26460387,39.86467823,27.30241515,87.15400633,9.76
02-12-2023,32.44056684,13.1864704,15.37293271,30.86276774,28.70521112,86.36429308,7.85
03-12-2023,24.32343419,12.90142216,23.10073352,25.20625825,25.74009954,80.51756247,6.5
04-12-2023,34.89781656,11.98804847,18.44976076,46.5348188,31.44281396,98.31240805,11.88
05-12-2023,21.38849876,11.95971464,13.44073709,31.56927976,32.8951266,81.38126422,7.76
06-12-2023,27.06147942,8.143116383,21.38831646,35.66268576,28.08801076,89.00729406,8.32
07-12-2023,36.65526385,10.72091867,18.98250634,17.10236536,31.25076478,100,4.61
08-12-2023,29.22640782,9.851657055,15.15730622,30.94178839,26.9852127,71.84575249,7.69
09-12-2023,30.87653329,5.01095987,20.22796415,28.75537175,28.29257153,80.83213381,7.67
10-12-2023,29.40885833,9.742948712,18.22346759,33.98014317,32.07681317,91.16954429,8.31
11-12-2023,42.46611475,7.116895189,18.10813783,25.46083666,25.23890963,76.28855681,6.38
12-12-2023,40.05000801,6.021759065,18.24916064,45.69215925,30.57956751,84.35005681,11.68
13-12-2023,28.13090117,10.19786259,20.05768206,32.26541497,26.13693288,94.12511093,8.91
14-12-2023,33.3537282,12.7054578,14.56196679,38.39744034,28.34815484,91.80496182,9.95
15-12-2023,37.22268828,11.04429603,14.6176126,42.7839678,27.43869379,91.03845196,10.32
16-12-2023,27.68869649,9.975659019,15.67839163,32.16667253,32.99869761,92.0048159,8.65
17-12-2023,21.94236327,9.567440491,16.43661552,36.80338744,26.20504596,95.56004233,9.06
18-12-2023,27.41189976,8.022229649,17.83493998,23.63009468,24.56353035,87.77703138,5.52
19-12-2023,25.73514602,7.726416331,13.81113783,35.55738665,30.90755742,99.88606253,8.4
20-12-2023,26.5832114,4.92067521,26.03524156,41.4422525,25.78374819,74.68991696,10.05
21-12-2023,29.22168157,9.177383531,18.41479663,30.1878256,27.9142873,89.26213666,7.88
22-12-2023,37.32331852,8.883982623,16.89857799,41.18828275,26.36662233,84.13475266,10.8
23-12-2023,25.52286118,11.08300617,16.56638309,29.58689578,27.42012592,82.73565271,7.36
24-12-2023,36.78658864,8.687854775,20.85896373,42.68832214,32.09374471,78.87083873,10.18
25-12-2023,23.17969579,7.917607384,16.85191162,39.78431566,31.02405323,84.2454205,9.29
26-12-2023,31.39324819,11.27913679,19.12173615,26.24434811,28.59104785,85.84176417,6.42
27-12-2023,28.33237395,9.020073333,18.02797455,29.45522827,27.80128796,64.3122306,7.18
28-12-2023,32.46153557,13.11326515,18.70759391,27.1906287,32.11746574,85.40853717,6.5
29-12-2023,29.28709172,8.027459197,15.80345492,32.09486512,30.57712637,86.17258252,8.14
30-12-2023,29.90085324,9.644336575,18.84329006,29.08534632,30.92436951,88.66385619,7.91
31-12-2023,31.09102916,12.0885195,14.85651233,34.7470918,24.55135601,90.83977064,8.95
01-01-2024,39.15538828,3.946070584,19.7478835,28.63833123,30.3244419,90.38506789,7.72
02-01-2024,36.7388017,8.179807239,15.08809496,35.14477089,32.50876956,95.08316993,8.24
03-01-2024,31.32132005,12.01715414,16.17271674,28.01706624,29.48296304,89.40609477,7.88
04-01-2024,33.14816288,6.442337202,19.26264028,25.07185703,24.59853306,98.28502243,6.38
05-01-2024,35.39247859,11.28386443,16.41281503,38.42381881,30.92701917,90.32272319,9.45
06-01-2024,35.90670987,6.848730622,24.36621862,24.16560196,27.46052144,95.6323246,6.42
07-01-2024,39.68116956,10.56332597,18.32632995,32.98952876,30.73736011,82.13689007,8.91
08-01-2024,27.53804254,9.635150527,20.96892087,41.52352509,26.45905681,83.94272512,10.82
09-01-2024,28.28218854,11.26620087,21.65631284,34.93087714,29.59465311,76.53566613,8.69
10-01-2024,36.49072439,10.04833413,16.54740299,30.77057458,31.83506019,95.40519098,7.02
11-01-2024,33.25985686,4.580724579,21.37644442,39.69497145,33.26799769,85.34651445,9.9
12-01-2024,30.74198902,15.09965888,20.70367231,40.61111212,27.50117352,84.90162793,10.92
13-01-2024,33.21323999,8.476311493,20.25820054,31.81686876,26.56183667,98.96582557,7.12
14-01-2024,41.26352179,9.818093845,17.95215487,40.04441906,30.14494997,71.48134067,10.75
15-01-2024,32.32819552,14.70083417,20.23628564,29.85427218,27.25989957,92.9035349,7.03
16-01-2024,38.24314091,12.68498746,17.82121751,34.91296283,28.45518295,98.01010086,8.54
17-01-2024,26.4666235,10.7181182,18.21764315,28.559746,31.82376558,83.08410027,7.57
18-01-2024,29.95970781,5.128852697,20.62851699,34.00585489,35.04541381,80.02764044,8.98
19-01-2024,28.86814467,13.79745652,18.56464714,33.61745112,31.14875427,92.02096844,8.43
20-01-2024,26.46311426,8.938672781,17.08122123,42.95089604,26.51190755,87.66279754,10.63
21-01-2024,33.10728441,11.19608005,19.9111122,35.39023435,29.18398353,85.62979343,8.25
22-01-2024,34.91654533,8.295565651,16.316624,30.26221711,28.826379,89.97671202,7.91
23-01-2024,31.72957082,8.342731223,19.44670597,33.37445377,28.39158534,92.35425378,8.87
24-01-2024,32.88723238,9.781520351,19.53865566,38.51754066,26.85798858,89.59952914,9.39
25-01-2024,34.68262871,8.561829764,20.04867281,36.37440907,29.22876164,89.65850795,9.81
26-01-2024,32.71673593,11.04036131,19.7504622,38.10445815,24.35290668,82.08902812,9.21
27-01-2024,29.34899705,11.40354328,20.67395969,46.79329446,29.33652646,90.46533583,11.71
28-01-2024,37.22076452,11.63459777,19.03106338,23.44408947,27.4350852,69.8375442,5.15
29-01-2024,34.00627811,9.919779705,22.78405146,31.21206562,32.66356204,86.94373569,7.1
30-01-2024,35.21066437,4.769152278,21.57722856,34.5073059,23.36947028,87.01141178,8.34
31-01-2024,30.95425845,10.62791074,14.43196018,34.85172459,23.2275714,100,8.21
01-02-2024,34.99399696,9.884904496,17.24371292,29.5936035,25.55083896,92.87150211,7.45
02-02-2024,27.2104839,7.727054412,16.65072613,33.8879811,25.97408875,86.32385301,8.1
03-02-2024,32.20437683,9.438518703,20.24733576,35.81829388,31.55683838,88.75987931,8.68
04-02-2024,23.43826728,8.188238263,16.77865224,46.32962811,32.07501594,91.42954734,11.43
05-02-2024,27.99268671,6.906157518,19.97541282,34.93614926,26.41083942,87.59296005,8.82
06-02-2024,36.67098023,9.879258113,16.72536957,36.77321173,25.50990173,89.17511178,9.7
07-02-2024,23.04348803,7.486739479,17.70360144,42.51661281,29.81584287,85.5894193,10.16
08-02-2024,30.67494407,7.786373492,17.77887839,27.60558355,28.36783709,74.85360597,6.37
09-02-2024,31.10354705,8.059970599,16.42860062,25.01052763,28.60143979,76.43432974,6.53
10-02-2024,36.72334087,8.850809295,15.49392092,25.68558234,25.63675874,81.51024243,6.46
11-02-2024,16.37311724,10.01111927,25.5215459,36.44677975,32.05255224,100,9.59
12-02-2024,26.02542876,9.958629533,19.4997884,41.27589902,33.37657563,100,10.29
13-02-2024,35.58345639,6.518454892,18.55103159,40.22600043,26.57498634,94.64098941,10.91
14-02-2024,25.07572119,9.476507477,20.83659927,32.34494162,28.86523677,100,8.6
15-02-2024,28.89686926,7.745623394,19.52458379,26.42742123,29.58057392,92.00864453,6.66
16-02-2024,27.73231216,8.15139246,17.88257732,28.11380632,32.37475125,89.06346064,7.84
17-02-2024,29.24858048,9.507689029,21.45202977,44.63899785,25.89476534,84.30412876,11.67
18-02-2024,18.26265439,8.030977443,15.81622586,27.75526432,27.12526043,100,6.41
19-02-2024,32.66326569,7.971809018,17.87634021,37.52644153,26.52825393,77.14586538,9.02
20-02-2024,24.12274639,11.15433982,20.12969129,44.72180387,29.3762034,85.431901,11.24
21-02-2024,29.93574255,8.874474025,14.07581946,32.82855748,27.72893082,94.11317754,8.02
22-02-2024,37.50200037,9.668547875,15.41215341,36.4522628,29.01128349,87.22471689,9.46
23-02-2024,31.63749274,8.057802912,16.41388717,46.36637572,32.20090103,89.09006936,11.85
24-02-2024,33.90409809,6.606216248,23.98956941,34.03379206,23.79719567,100,8.51
25-02-2024,13.08597248,10.86536888,18.44943985,41.45804301,27.29308264,96.72713633,10.57
26-02-2024,30.00552256,10.66047642,16.99048533,36.85086811,26.52531878,96.31576181,9.22
27-02-2024,32.42007528,11.60764742,19.7336842,30.99372305,28.25591682,84.53607701,7.79
28-02-2024,33.87981988,11.20780092,19.73312911,38.34903212,30.38426199,97.66544223,9.77
29-02-2024,29.37402708,10.09038157,21.24573529,41.20172141,33.27120853,100,10.32
01-03-2024,33.14921013,7.263954157,16.81028452,30.48854986,28.31470198,79.25212662,7.32
02-03-2024,29.0699084,13.50426568,18.96591597,36.31652648,29.28734598,81.81793951,9.39
03-03-2024,17.83714037,8.183003688,20.09267084,22.34465161,33.65863111,100,5.67
04-03-2024,31.5290038,8.492405518,21.29400865,47.9062761,28.77790994,87.05776876,11.43
05-03-2024,37.85903291,8.788874482,13.66252264,33.50616732,31.30588273,100,8.8
06-03-2024,28.05651444,9.259481637,17.99700426,28.00400969,27.72947496,75.34495469,7.65
07-03-2024,31.73405872,8.324696985,20.91413671,34.21344475,30.14338572,93.38522359,8.15
08-03-2024,26.84429359,7.823837594,19.40239617,30.11638595,30.70492819,92.73491088,7.68
09-03-2024,31.80083223,8.133102262,19.25659757,41.35387772,27.93136878,79.27883677,10.81
10-03-2024,21.28758013,11.02407735,19.17328708,34.54748268,29.09766192,80.68867007,8.17
11-03-2024,35.57007182,9.398794416,20.01309138,33.35865746,29.6194921,77.82781754,8.02
12-03-2024,29.77198313,9.007965689,19.91215791,27.32239215,30.27993004,85.28932849,6.91
13-03-2024,37.59802554,9.156791778,19.40919509,25.3612965,28.74791559,89.02774715,6.4
14-03-2024,35.53449583,15.17169365,17.76332704,27.63520326,21.00343945,95.87141772,6.24
15-03-2024,32.86233296,9.896161336,16.6064059,35.54373046,31.78549379,80.48394313,8.08
16-03-2024,32.54041068,7.479923486,20.40069398,40.96658232,29.35193195,85.62148685,10.06
17-03-2024,40.98425357,8.322059968,16.3389111,33.94778245,24.33338441,92.01860927,8.01
18-03-2024,32.29975489,8.787623612,17.50629208,31.76264506,25.23557098,97.72823318,7.62
19-03-2024,29.08921247,11.99382665,23.61014798,40.30076848,25.44404227,100,10.51
20-03-2024,26.81140633,7.180344166,18.87950259,30.83951357,34.13262888,82.28036611,7.58
21-03-2024,33.73349038,9.803961657,18.70735251,34.00874577,28.26671555,84.71614055,8.72
22-03-2024,28.32744146,9.152069318,19.22072299,35.27412645,26.86145614,83.9604479,8.2
23-03-2024,31.29057236,7.260585825,22.51151721,45.76953659,27.86552726,94.42179734,11.94
24-03-2024,29.942587,14.11637149,13.43611381,32.99697818,31.51218742,68.34600211,8.66
25-03-2024,31.75264202,12.0033667,16.3043149,33.64017385,26.07645712,81.81609603,8.83
26-03-2024,35.87323208,10.15301687,21.12913189,26.34215883,29.00388625,93.57426948,6.09
27-03-2024,26.37698079,9.307450828,15.85814089,29.79130648,29.29251722,93.30310378,7.24
28-03-2024,23.37717908,9.525671672,16.99275635,35.07891149,32.47469017,89.85531227,8.36
29-03-2024,22.62206972,7.796876156,16.40783992,29.67299581,28.83479016,100,7.62
30-03-2024,25.26265643,8.012128018,13.34547418,25.39499606,31.71142573,70.69302213,6.57
31-03-2024,26.043015,11.6221115,22.34945549,33.58496718,27.12983212,92.53324967,8.9
01-04-2024,33.32322025,9.680878415,20.58107341,25.42969199,33.10433684,87.53496858,6.38
02-04-2024,27.78376568,5.265594567,17.3879998,30.78699913,27.81571143,71.13371383,7.26
03-04-2024,33.16857229,10.21748403,13.88583046,33.29131219,27.43586618,95.93765211,8.88
04-04-2024,18.71319568,10.63889202,20.49764781,39.06292608,25.84105527,100,9.57
05-04-2024,34.75262531,5.239368333,23.06322787,41.23810237,26.26881858,99.95101589,10.56
06-04-2024,29.36985708,7.085630217,21.81989778,33.95813153,30.52457406,100,8.85
07-04-2024,29.98699119,9.93687201,17.74313943,33.71149435,28.03351651,94.91749018,8.93
08-04-2024,31.57358086,12.01577596,17.59304418,32.65887028,26.79959113,97.23217649,8.07
09-04-2024,24.79280138,6.752249051,17.70336485,41.2070051,29.0972008,72.78805175,10.46
10-04-2024,34.65199228,5.511412886,20.44040688,31.26884722,29.79930645,73.03253329,7.89
11-04-2024,37.74436935,8.932085579,16.85019892,29.04031835,25.94130565,71.23379285,7.85
12-04-2024,30.02737377,9.966291215,24.98803838,23.2143067,29.76590921,93.42978855,5.99
13-04-2024,36.79045256,7.291052956,18.06125211,41.6030646,35.50548238,86.93436267,10.82
14-04-2024,31.68127578,12.39118609,17.34800831,37.65749026,27.79053544,86.91661445,9.15
15-04-2024,26.76320099,8.084003615,19.7486669,36.16357364,24.87736472,72.21692122,9.28
16-04-2024,27.11422353,4.282149134,17.81079792,43.19458669,24.08469897,83.39941029,10.64
17-04-2024,32.27672646,8.788960104,21.02328456,40.84051981,27.66893941,75.32768197,10.67
18-04-2024,28.96655527,11.25032807,22.91243563,27.42171304,30.64135715,96.13420859,6.24
19-04-2024,38.13448294,4.270543832,12.37799035,38.848607,29.61301961,90.2146341,9.23
20-04-2024,35.14718807,9.174579182,14.1428386,42.50101014,28.73181885,88.34500525,10.03
21-04-2024,21.41038971,12.14868176,16.92927339,33.57170778,29.33860669,86.80314366,8.71
22-04-2024,24.6446257,4.922905348,23.42114107,37.50538905,27.97757248,86.23582966,9.18
23-04-2024,25.69511128,12.55612878,21.44503426,32.42171053,30.93800186,94.2331014,8.8
24-04-2024,35.9793736,10.1354013,19.96258333,31.27391931,30.20036991,83.69593868,7.78
25-04-2024,30.86319254,9.95675498,18.02873216,34.31516092,23.03681019,90.50373321,8.56
26-04-2024,25.39766935,10.3256222,16.98674727,32.70269915,26.33128448,82.19355768,8.07
